NCM;Descrição;Mínimo;Máximo;I.I;IPI;PIS;COFINS;ICMS
85412910;"OUTS.TRANSIST.Ñ MONT.EXC.
FOTOTRANSISTORES";20,6359;152,4854;;;;;
85412920;"OUTS.TRANSIST. MONTADO EXC.
FOTOTRANSISTORES";15,1594;18,2057;;;;;
85413011;TIRISTORES,DIACS, TRIACS Ñ MONT. INTEN.COR.<=3A;44,4378;105,3978;;;;;
85413019;"OUTS.TIRISTORES, DIACS,TRIACS Ñ
MONTADOS";21,8204;264,4532;;;;;
85413021;TIRISTORES,DIACS, TRIACS MONT.INTEN. COR.>=3A;26,3927;76,7343;;;;;
85413029;"OUTS.TIRISTORES, DIACS,TRIACS,MONT.
EXC.FOTOSS.";6,1505;20,2733;;;;;
85414111;Diodos emissores de luz (LED), exceto diodos laser;19,0740;42,9001;;;;;
85414112;Diodos laser;5,2992;37,1904;;;;;
85414121;Diodos emissores de luz (LED), exceto diodos laser, pró;6,9549;35,4998;;;;;
85414122;Outros diodos emissores de luz (LED), exceto diodos las;3,5662;13,9204;;;;;
85414124;Outros diodos laser;15,3009;15,3009;;;;;
85414210;Células solares orgânicas;4,2167;42,1508;;;;;
85414220;Outras células solares;10,2249;67,5830;;;;;
85414290;Outras;1,9716;2,8762;;;;;
85414300;-- Células fotovoltaicas montadas em módulos ou em pain;13,0551;11,7121;;;;;
85414900;-- Outros;6,9164;192,9122;;;;;
85415100;-- Transdutores à base de semicondutores;1,5235;8,3029;;;;;
85415900;-- Outros;35,2113;134,9161;;;;;
85416010;"De quartzo, de frequência igual ou
superior a 1 MHz, ma";14,6377;54,9761;;;;;
85416090;OUTS.CRISTAIS PIEZOELÉTRICOS MONTADOS;550,0000;550,0000;;;;;
85419020;"COBERTURAS P/ENCAPSULAMENTO
(CÁPSULAS)";5,2811;16,4584;;;;;
85419090;OUTS.PARTES DIODOS TRANSISTS.ETC. SEMICONDS.;34,9743;382,7317;;;;;
85423110;"CIRCUITOS INTEG. MONOLÍT.DIGITAIS Ñ
MONTADOS";22,4858;75,2608;;;;;
85423120;"Montados, próprios para montagem em superfície
(SMD -Surface";17,8981;159,6027;;;;;
85423190;Outros circuitos integrados;66,2081;831,5242;;;;;
85423210;"CIRCUITOS INTEG. MONOLÍT.DIGITAIS Ñ
MONTADOS";15,4888;459,5906;;;;;
85423221;M.RAM <=25NS, EPROM,EEPROM, PROM,ROM,FLASH;124,3873;535,6983;;;;;
85423229;"OUTRAS MEMÓRIAS
DIGITAIS MONTADAS";12,6317;163,4576;;;;;
85423291;OUTS.M.RAM<25NS, EPROM,EEPROM, PROM,FLASH;73,1717;86,3710;;;;;
85423299;"OUTRAS MEMÓRIAS
RAM <25NS";34,4147;38,1499;;;;;
85423319;OUTS.CIRC.INTEG. HÍBRIDOS ESP<=1MÍCRON;208,8314;325,8018;;;;;
85423320;"OUTS.CIRCUITOS INTEGR.MONOLÍT. NÃO
MONTADOS";28,4468;237,6051;;;;;
85423390;OUTROS CIRCUITOS MONTADOS;18,8437;102,6513;;;;;
85423919;"OUTS.CIRC.INTEG. HÍBRIDOS
ESP<=1MÍCRON";246,2467;325,2580;;;;;
85423920;OUTS.CIRCUITOS INTEGR.MONOLÍT. NÃO MONTADOS;53,3553;316,2903;;;;;
85423931;Circuitos do tipochipset;30,4266;347,7807;;;;;
85423939;OUTROS CIRCUITOS INTEGRADOS MONOLÍTICOS;90,8065;101,8332;;;;;
85423991;Circuitos do tipochipset;8,0550;61,0967;;;;;
85423999;"OUTROS CIRCUITOS INTEGRADOS
MONOLÍT.DIGITAIS";10,3316;19,0460;;;;;
85429000;- Partes;11,6135;49,1151;;;;;
85432000;GERADORES DE SINAIS;4,4207;4,4207;;;;;
85433010;De eletrólise, com células de membrana;4,2491;31,3428;;;;;
85433090;Outros;10,6849;10,6849;;;;;
85437012;"AMPL.D/RADIOF. P/MICROOND.BX.
RUÍDO TEMP.<55K";14,7521;22,1562;;;;;
85437013;AMPLIF.D/RADIOF. P/DIST.D/SINAIS D/TELEVISÃO;3,2948;3,2970;;;;;
85437014;"OUTS.AMPLIF. D/RADIOFR.P/REC.SIN.
D/MICROONDAS";38,7796;26,1962;;;;;
85437015;OUTS.AMPLIF. D/RADIOFR.P/TRANSM. SIN.D/MICROON.;30,4647;11,8889;;;;;
85437019;"OUTS. AMPLIFICADORES
D/RADIOFREQUÊNCIA";1,0204;1,6082;;;;;
85437020;Aparelhos para eletrocutar insetos;24,3583;98,7510;;;;;
85437031;"GER.EFEIT.ESP.MAN.2 OU 3 DIMENSÕES
+D/10 ENT.";2,9593;14,0523;;;;;
85437034;Controladores de edição para video;2,4514;30,3885;;;;;
85437035;"Mistur.digital,em tempo
real,c/8 ou + entradas";2,2592;14,2728;;;;;
85437039;OUTS.MÁQ.E APARELHOS AUXILIARES P/VÍDEO;2,9811;19,9856;;;;;
85437040;"Transcodific. convers.
d/padrões de televisão";46,9582;46,9582;;;;;
85437091;TERMS.D/TEXTO Q. OPER.C/CÓD. D/TRANSM.BAUDOT;2,5986;20,3211;;;;;
85437099;"OUTS.MÁQS.APAR. ELÉTR.C/FUNÇÃO
PRÓPRIA,Ñ CIT.";3,0263;14,7165;;;;;
85439010;PARTS.D/MÁQS.OU APARS.D/SUBPOS. 8543.70;2,3075;18,9096;;;;;
85439090;"OUTS.PARTS. MÁQS/AP.Ñ
ESPECIFICADS.OUTS. POS.";4,4440;11,0791;;;;;
85441100;FIOS PARA BOBINAR DE COBRE;3,2478;3,5761;;;;;
85441910;FIOS P/BOBINAR DE ALUMÍNIO;1,9364;3,9879;;;;;
85441990;OUTROS FIOS PARA BOBINAR;1,9351;2,9585;;;;;
85442000;CAB.COAXIAIS,OUT. CONDUT.ELÉTRICOS COAXIAIS;12,7799;26,4450;;;;;
85443000;- Jogos de fios para velas de ignição e outros jogos de;2,1406;7,3005;;;;;
85444200;"OUTS.CONDUTS. ELÉTS.TENSãO
<=1000V,C/PEÇAS DE CONEXÃO";2,1044;4,5830;;;;;
85444900;"OUTS.CONDUTS. ELÉTS.TENSãO
<=1000V,SEM PEÇAS D/CONEXÃO";6,1523;5,6170;;;;;
85446000;- Outros condutores elétricos, para uma tensão superior a 1.;1,3252;2,3785;;;;;
85447010;CABOS FIBRA ÓPTICA REVEST.EXT.MAT. DIELÉTRICO;1,5796;2,1728;;;;;
85447020;CABOS FIBR.ÓPTIC. REVEST.EXT.AÇO, INST.SUBMAR.;2,0027;2,2155;;;;;
85447030;CABOS FIBRAS ÓPTICAS REVEST.EXT. D/ALUMÍNIO;1,1429;1,5799;;;;;
85447090;OUTROS CABOS FIBRAS ÓPTICAS;2,4695;3,1209;;;;;
85451100;-- Do tipo utilizado em fornos;3,2844;4,2171;;;;;
85451910;De grafita, com um teor de carbono igual ou superior a 99,9;1,7892;2,0254;;;;;
85451920;Blocos de grafite, do tipo utilizado como cátodos em cu;1,2644;4,5964;;;;;
85451990;OUTROS ELETRODOS D/CARVÃO,P/USO ELÉTRICO;13,7648;27,6582;;;;;
85452000;ESCOVAS DE CARVÃO, PARA USO ELÉTRICO;1,2547;1,3602;;;;;
85459010;CARVÕES P/PILHAS ELÉTRICAS;20,6625;22,1685;;;;;
85459020;RESISTÊNCIAS AQUECED.DESPR. REVEST.E TERM.;3,0771;3,6532;;;;;
85459030;SUPORTES DE CONEXÃO(NIPPLES), P/ELETRODOS;8,8056;36,8483;;;;;
85459090;OUTROS ARTIGOS CARVÃO OU GRAFITA POS.8545;1,4708;1,6683;;;;;
85461000;ISOLADORES DE VIDRO,P/USO ELÉTRICOS;0,5707;1,2350;;;;;
85462000;ISOLADORES DE CERÂMICA P/USO ELÉTRICO;3,3385;5,4938;;;;;
85469000;OUTS ISOLADORES, QQ.MATÉRIA,P/USO ELÉTRICO;1,6228;2,4023;;;;;
85471000;PEÇAS ISOLANTES DE CERÂMICA,P/USO ELÉTRICO;3,6514;7,3146;;;;;
85472090;"OUTS.PEçAS ISOLANTES D/PLSTS.,
P/USO ELéTRICO";4,5837;5,4165;;;;;
85479000;OUTRAS PEÇAS ISOLANTES,USO ELÉT., POS.8547;18,5454;19,5258;;;;;
85480010;"Termopares do tipo utilizado em dispositivos
termoelétr";0,0994;42,2259;;;;;
85480090;Outras;388,9036;388,9036;;;;;
85491300;-- Selecionados por tipo de componente químico e que nã;5,0496;5,9847;;;;;
86071911;"Com rolamentos incorporados, de
diâmetro exterior superior a";6,0004;6,0870;;;;;
86071919;"OUTS.MANCAIS D/VEÍCULOS P/VIAS
FÉRREAS";2,0979;2,3537;;;;;
86071990;EIXOS,RODAS, S/PARTS.D/VEÍCULS. P/VIAS FÉRREAS;2,6673;7,0209;;;;;
86072100;"-- Freios (travões) a ar comprimido e suas
partes";3,6038;3,2764;;;;;
86072900;OUTROS FREIOS P/VEÍCULOS FERROVIÁRIOS ETC.;3,9286;13,6054;;;;;
86073000;"- Ganchos e outros sistemas de engate,
para-choques, e";3,9839;3,8850;;;;;
86079100;OUTS.PARTES D/LOCOMOTIVAS/LOC OTRATORES;3,1103;9,6880;;;;;
86079900;"OUTS.PARTS. D/VEÍCULOS P/VIAS
FÉRREAS";7,9819;3,0753;;;;;
86080011;APRS.MECÃNICOS D/SINALIZ.P/VIAS FÉRREAS,ETC.;5,5178;8,6826;;;;;
86080012;"APARS.ELETROM. D/SINALIZ.P/VIAS
FÉRREAS,ETC.";1,1358;10,5941;;;;;
86080090;MATERIAL FIXO D/VIAS FÉRREAS/SEMELHS., PARTES;0,9325;2,4363;;;;;
86090000;"Contêineres (Contentores*), incluindo
os de transporte de fl";2,3926;2,6297;;;;;
87011000;- Tratores de eixo único;2,4615;2,4615;;;;;
87012400;-- Unicamente com motor elétrico para propulsão;3,1684;3,3072;;;;;
87013000;"- Tratores de lagartas
(esteiras)";1,5867;2,6979;;;;;
87019100;-- Não superior a 18 kW;4,0256;4,6368;;;;;
87019200;-- Superior a 18 kW, mas não superior a 37 kW;2,8933;4,1237;;;;;
87019300;-- Superior a 37 kW, mas não superior a 75 kW;4,3608;4,8977;;;;;
87019410;Tratores especialmente concebidos para arrastar troncos;3,5564;4,4318;;;;;
87019490;Outros;5,7055;5,7055;;;;;
87019510;Tratores especialmente concebidos para arrastar troncos;4,1636;4,6561;;;;;
87019590;Outros;4,9417;7,9447;;;;;
87024090;Outros;1,8350;4,5205;;;;;
87031000;VEÍC.AUTOM. P/DESLOCAM.NA NEVE,CAMPO GOLFE;1,7028;4,1228;;;;;
87032100;"-- De cilindrada não
superior a 1.000 cm3";8,0694;8,5685;;;;;
87032210;AUTOMS.C/MOT.EXPL., C>1000<=1500CM3,ATÉ 6 PAS.;5,3924;6,7137;;;;;
87032290;"AUTOMS.C/MOT.EXPL., C>1000<=1500CM3,
SUP.6 PAS.";8,3418;10,1064;;;;;
87032310;AUTOMS.C/MOT.EXPL., C>1500<=3000CM3,ATÉ 6 PAS.;7,4436;7,4436;;;;;
87032390;"AUTOMS.C/MOT.EXPL., C>1500<=3000CM3,
SUP.6 PAS.";9,9104;11,1913;;;;;
87034000;"- Outros veículos, equipados para
propulsão, simultaneamente";13,2416;14,5657;;;;;
87036000;"- Outros veículos, equipados para
propulsão, simultaneamente";13,4958;14,0631;;;;;
87038000;"- Outros veículos, equipados unicamente
com motor elétr";3,5224;4,1477;;;;;
87041090;"OUTS.""DUMPERS"" P/TRANSPORT.,UTIL. FORA D/RODS.";5,5002;5,5955;;;;;
87042110;"CHASSIS C/MOTOR DIESEL E CABINA,
P/CARGA<=5T";6,0428;6,3825;;;;;
87042190;OUTS.VEÍC.AUTOM. C/MOTOR DIESEL, P/CARGA<=5T;5,1684;5,4835;;;;;
87042210;"CHASSIS C/MOTOR DIESEL E CAB.,
CARGA>=5T<=20T";9,4311;9,4311;;;;;
87043120;VEÍC.AUT.C/MOTOR EXPL.CAIXA BASCUL. CARGA<=5T;4,5084;5,7993;;;;;
87043190;"OUTS.VEÍCS.AUTOMS. C/MOT.EXPLOS.,
CARGA<=5T";7,8775;7,8775;;;;;
87045100;-- De peso em carga máxima (bruto) não superior a 5 ton;8,8177;13,5266;;;;;
87046000;"- Outros, unicamente com motor elétrico para
propulsão";3,0883;3,4652;;;;;
87051020;"COM TODOS OS EIXOS DE RODAS
DIRECIONÁVEIS E CAPACIDADE";3,4789;4,4277;;;;;
87051030;"COM CAPACIDADE MÁXIMA DE ELEVAÇÃO
IGUAL OU SUPERIOR A 1";2,5264;2,7003;;;;;
87051090;"OUTROS CAMINHõES-
GUINDASTES";2,6924;2,6924;;;;;
87059090;OUTS.VEÍCULOS AUTOMÓVEIS P/USOS ESPECIAIS;11,1437;16,9188;;;;;
87071000;"CARROÇARIAS P/AUTOS.D/PASSAGS.
INCL.CABINAS";9,7997;10,4414;;;;;
87079010;"Dos veículos das subposições 8701.10,
8701.30, 8701.91";4,3778;9,1077;;;;;
87079090;"CARROÇS.P/VEÍC.AUT. TRANSP>=10 P.OU
P/CARGA";1,9469;6,7115;;;;;
87081000;- Para-choques e suas partes;8,7795;8,2439;;;;;
87082100;"CINTOS DE SEGURANÇA
P/VEÍCULOS AUTOMÓVEIS";2,2476;5,3599;;;;;
87082200;"-- PARA-BRISAS, VIDROS TRASEIROS E
OUTROS VIDROS ESPECI";2,0287;7,1368;;;;;
87082911;Para-lamas;2,8007;14,6745;;;;;
87082912;"GRADES DE RADIAD. P/TRATORES E ""DUMPERS""";3,3531;6,2213;;;;;
87082913;"PORTAS P/TRATORES E ""DUMPERS""";22,4722;33,7175;;;;;
87082914;"PAINÉIS D/INSTRUMENTOS
P/TRATORES/"" DUMPERS""";2,7007;6,0110;;;;;
87082919;"OUTS.PART.ACES. D/CARROCS.P/TRAT./"" DUMPERS""";1,3684;3,1680;;;;;
87082991;Para-lamas;1,4496;11,4336;;;;;
87082992;"GRADES DE RADIADORES
P/VEÍCULOS AUTOMÓVEIS";2,1346;2,9304;;;;;
87082993;PORTAS P/VEÍCULOS AUTOMÓVEIS;9,3197;33,5086;;;;;
87082994;"OUTS.QUADRO BORD.
/PAINEL INSTR.VEÍC 8701A 8705";1,8838;1,8838;;;;;
87082995;"GERADS.D/GÁS P/ACIONAR RETRATS.
D/CINTOS D/SEGURANçA";2,3404;5,5671;;;;;
87082999;"OUTS.PARTS.ACESS. D/CARROÇARIAS
P/VEÍCS.AUTO";2,4407;3,6089;;;;;
87083011;"Dos veículos das subposições 8701.10,
8701.30, 8701.91";2,1129;3,7004;;;;;
87083019;"GUARNIÇÕES D/FREIOS,MONTS.
P/VEÍCS.AUTOMS.";2,3835;3,7809;;;;;
87083090;"OUTS.FREIOS E PARTES,
P/TRATORES/VEÍCS. AUTS.";8,3872;8,6095;;;;;
87084011;CAIXS.D/MARS. P/TRATS./DUMPS. SERVO-ASSIS.ETC.;5,8035;11,0055;;;;;
87084019;"CAIXAS D/MARCHAS P/TRATORES E ""DUMPERS""";13,9965;16,5153;;;;;
87084080;OUTRAS CAIXAS DE MARCHAS;4,8601;8,5302;;;;;
87084090;CAIXAS DE MARCHAS E SUAS PARTES P/VEíC.AUTOMOVéIS;2,8997;4,2918;;;;;
87085011;Eixos com diferencial com capacidade de suportar cargas supe;3,7116;7,5525;;;;;
87085012;"EIXOS E PART.,EXC. TRANSM P/TRAT./"" DUMPERS""";4,0382;5,9166;;;;;
87085019;"OUTROS EIXOS D/TRANSM.P/TRATOR E ""DUMPERS""";4,3539;8,0313;;;;;
87085080;"EIXOS D/TRANSM. C/DIFERENCIAL
P/VEÍCS.AUTOMS.";2,2356;4,9556;;;;;
87085091;De eixos não motores, dos veículos das subposições 8701;2,1002;3,5324;;;;;
87085099;"OUTS.EIXOS E PARTES,P/VEÍCULOS
AUTOMÓVEIS";0,9330;1,3835;;;;;
87087010;De eixos propulsores dos veículos das subposições 8701.;1,2898;3,0582;;;;;
87087090;"OUTS.RODAS,PARTES E ACESS.P/VEÍCS.
AUTOMS.";2,6421;3,4759;;;;;
87088000;AMORTECS. D/SUSPENS.P/TRAT.E VEÍCS.AUTOMS.;3,3436;6,5286;;;;;
87089100;"RADIAD.P/TRATORES E VEÍCULOS
AUTOMÓVEIS";3,9411;7,0267;;;;;
87089200;"SILENS.E TUBOS D/ESCAPE P/TRAT.
/VEÍC.AUTOMS.";2,4771;6,4661;;;;;
87089300;"EMBREAGENS/PARTES P/TRAT./VEÍCS.
AUTOMS.";4,0157;9,2963;;;;;
87089411;"VOLANTES D/DIREÇÃO P/TRATORES/"" DUMPERS""";8,2479;13,2022;;;;;
87089412;"BARRAS D/DIREÇÃO P/TRATORES/""
DUMPERS""";4,4544;5,7303;;;;;
87089413;"CAIXA D/DIREÇÃO P/TRATORES/"" DUMPERS""";6,4762;11,4032;;;;;
87089481;"VOLANTES DE DIREÇÃO P/VEÍCULOS
AUTOMÓVEIS";3,3921;18,6819;;;;;
87089482;BARRAS DE DIREÇÃO P/VEÍCULOS AUTOMÓVEIS;5,4452;7,8766;;;;;
87089483;"CAIXAS DE DIREÇÃO P/VEÍCULOS
AUTOMÓVEIS";2,7968;7,0484;;;;;
87089490;PARTES D/VOLS., BARRAS,CAIXS.D/DIR., P/TRATS./VEÍCS.AUTS.;15,9143;27,0453;;;;;
87089510;"Bolsas infláv.d/segur.
c/sist.insufl.(""airbags"")";13,0508;20,3208;;;;;
87089521;Bolsas infláveis paraairbags;13,7727;18,8427;;;;;
87089522;"SISTEMA D/INSUFLAÇÃO
P/BOLSAS INFLAVS. D/SEG.(""AIRBAG"")";5,3734;9,0204;;;;;
87089529;OUTS.PARTS.ACESS. D/CARROÇARIAS P/VEÍCS.AUTO;3,5605;7,8033;;;;;
87089910;Dispositivos para comando de acelerador, freio (travão), emb;2,9782;4,8808;;;;;
87089990;OUTS.PARTES,ACESS. P/TRATORES E VEÍCS. AUTOS.;4,3648;10,4122;;;;;
87091100;VEÍCS.AUTOMS.ELÉTR. S/D.ELEV.UTIL.EM FÁBRICAS;2,5944;6,5718;;;;;
87091900;OUTS.VEÍC.AUTOMS. S/DISP.ELEV.UTIL.EM FÁBRICAS;2,5821;6,9333;;;;;
87099000;PARTES D/VEÍC.AUT. S/DISP.ELEV.UTIL.EM FÁBRICAS;3,3511;4,0241;;;;;
87111000;- Com motor de pistão de cilindrada não superior a 50 cm3;1,6209;4,5729;;;;;
87112010;Motocicletas de cilindrada inferior ou igual a 125 cm3;3,9327;5,3684;;;;;
87112020;Motocicletas de cilindrada superior a 125 cm3;3,9261;4,4904;;;;;
87112090;"OUTS.CICS.C/MOT. PIST.ALTER.CIL<50CM3
<250CM3";4,9417;5,1349;;;;;
87113000;- Com motor de pistão de cilindrada superior a 250 cm3, mas;2,2217;4,1096;;;;;
87116000;- Com motor elétrico para propulsão;1,2229;7,0437;;;;;
87120010;BICICLETAS SEM MOTOR;1,1656;2,0221;;;;;
87120090;OUTROS CICLOS SEM MOTOR,INCL. TRICICLOS;2,6667;3,8366;;;;;
87131000;CADEIRAS D/RODAS, ETC.S/ MECANISMO D/PROPUL.;8,1307;11,1878;;;;;
87139000;OUTS.CADEIRAS D/RODAS E OUTS. VEÍCS.P/INVÁLS.;1,5061;2,5324;;;;;
87141000;PARTES ACESSÓRIOS P/MOTOCICLETAS INCL.CICLOMOTORES;3,8805;7,8753;;;;;
87142000;"- De cadeiras de rodas ou de outros veículos
para pessoas co";1,3022;2,6227;;;;;
87149100;QUADROS,GARFOS,E PARTES P/BICICLTS/CICLS.;0,8841;1,4584;;;;;
87149200;"AROS E RAIOS PARA BICICLETAS E OUTROS
CICLOS";1,8621;5,5470;;;;;
87149311;SEM ROSCA, PARA PINHÕES DO TIPO CASSETE;1,1149;2,2256;;;;;
87149319;OUTROS;1,6849;2,9064;;;;;
87149320;PINHÕES DE RODAS LIVRES PARA BICICLETAS;2,0455;4,8850;;;;;
87149410;Cubos de freios (travões);1,2241;2,7239;;;;;
87149490;"OUTS.FREIOS E SUAS PARTES P/BICICS.
/CICLOS";1,2551;2,1816;;;;;
87149500;SELINS DE BICICLETAS E OUTROS CICLOS;0,9198;1,3142;;;;;
87149611;"PEDALEIROS COM PEDIVELAS DE PEÇA
ÚNICA (MONOBLOCO)";0,7746;0,9237;;;;;
87149612;PEDIVELAS DE PEÇA ÚNICA (MONOBLOCO);1,0728;2,0150;;;;;
87149619;OUTROS;1,2535;2,4114;;;;;
87149690;OUTROS;1,7000;4,4247;;;;;
87149910;CÂMBIO DE VELOC. P/BICICS.E OUTS. CICLOS;2,3239;3,8822;;;;;
87149920;"CAIXAS DE DIREÇÃO
SEM ROSCA";1,4534;2,6730;;;;;
87149990;OUTS.PARTES/ACES. P/BICICLETAS E OUTS. CICLOS;1,8089;4,8006;;;;;
87150000;"CARRINHOS,VEÍC. P/TRANSP.CRIANÇAS,E
PARTES";1,7704;2,2439;;;;;
87162000;REBOQUES/SEMI-REB. AUTOCARR.OU DESC. AGRÍC.;1,2676;3,6123;;;;;
87163900;"OUTS. REBOQUES/SEMI-REB.
TRANSP. MERCADORIAS";3,0523;4,9111;;;;;
87164000;OUTROS REBOQUES E SEMI-REBOQUES;1,0111;2,2133;;;;;
87168000;OUTROS VEÍCULOS NÃO AUTOPROPULSORES;1,0441;1,6356;;;;;
87169090;"OUTS.PARTES D/REBS/SEMI-
REBS/VEÍC. AUTOPROP.";18,1346;16,4557;;;;;
88021100;-- De peso não superior a 2.000 kg, vazios (sem carga);30,0456;30,0456;;;;;
88062100;-- De peso máximo de decolagem não superior a 250 g;346,0058;558,9075;;;;;
88062200;-- De peso máximo de decolagem superior a 250 g, mas nã;260,0130;321,9219;;;;;
88062300;-- De peso máximo de decolagem superior a 7 kg, mas não;66,8374;158,5317;;;;;
88062400;-- De peso máximo de decolagem superior a 25 kg, mas nã;281,8631;481,4382;;;;;
88069200;-- De peso máximo de decolagem superior a 250 g, mas nã;251,5942;320,5246;;;;;
88069300;-- De peso máximo de decolagem superior a 7 kg, mas não;14,6025;90,3420;;;;;
88071000;- Hélices e rotores, e suas partes;22,7050;46,6434;;;;;
88072000;- Trens de aterrissagem (aterragem) e suas partes;33,0712;66,2957;;;;;
88073000;- Outras partes de aviões, de helicópteros ou de veícul;15,3714;67,1665;;;;;
88079000;- Outras;2,9101;3,3003;;;;;
89031100;"-- Equipados com um motor ou concebidos
para comportá-l";2,4577;4,2042;;;;;
89031200;-- Não concebidos para serem utilizados com um motor e;4,9268;13,5700;;;;;
89031900;-- Outros;159,8099;159,8099;;;;;
89032100;-- De comprimento não superior a 7,5 m;1,7199;11,2485;;;;;
89039300;-- De comprimento não superior a 7,5 m;6,3850;10,0063;;;;;
89039900;"OUTS. BARCOS/EMBARCS/RE CREIO/ESPOR.
/CANOAS";15,6693;18,5320;;;;;
89069000;"OUTS.EMBARC.INC. BARC.SALVA-VIDAS
EXC.B.REMO";2,6193;6,1529;;;;;
89071000;BALSAS INFLÁVEIS;1,4678;5,1031;;;;;
89079000;"OUTS.ESTRUT.FLUT. (BALSAS,RESERV.,
BÓIAS,SEM.)";31,8819;49,9531;;;;;
90011011;De diâmetro de núcleo inferior a 11 micrômetros (mícron;28,8112;50,7980;;;;;
90011019;"OUTS.FIBRAS ÓTICAS
EXC.POS.8544";11,3375;28,1367;;;;;
90011020;FEIXES E CABOS DE FIBRAS ÓPTICAS;4,7799;12,4060;;;;;
90012000;"- Matérias polarizantes
em folhas ou em placas";1,7181;2,2616;;;;;
90014000;LENTES DE VIDRO, P/ÓCULOS;17,9997;21,3197;;;;;
90015000;"LENTES DE OUT.
MATÉRIAS,P/ÓCULOS";7,2896;16,2149;;;;;
90019010;OUTS.LENTES Ñ MONTADAS;12,1244;39,6496;;;;;
90019090;"PRISMAS,ESPELH.
/OUTS.ELEMS. D/ÓPTICA Ñ MONTS.";2,4806;20,0057;;;;;
90021111;Para câmeras fotográficas;2,5605;11,7769;;;;;
90021119;Outras;14,5692;47,5965;;;;;
90021190;OUTS.LENTES OBJET. MONTS.P/CÂMERAS, APR.FOT.;11,0944;21,4770;;;;;
90021900;OUTRAS LENTES OBJETIVAS MONTADAS;9,5826;59,2805;;;;;
90022010;FILTROS POLARIZANTES, MONTADOS;16,0959;53,6674;;;;;
90022090;OUTROS FILTROS ÓPTICOS,MONTADOS;3,5612;59,4428;;;;;
90029000;OUTS.LENTES, PRISMAS/ELEMS. D/ÓPTICA,MONT.;36,3348;75,6368;;;;;
90031100;-- De plástico;46,1982;130,4841;;;;;
90031910;"ARMAÇÕES D/METS. COMUNS,P/ÓCULOS,
FOLHEADOS, ETC.";7,7130;49,3215;;;;;
90031990;ARMAÇÕES D/OUTS. MATÉRIAS, PARA ÓCULOS;16,5944;16,1940;;;;;
90039010;"CHARNEIRAS P/ARMAÇÕES DE
ÓCULOS";8,2143;46,9810;;;;;
90039090;OUTS.PARTES DE ARMAC.P/ÓCULOS ART.SEMELH.;23,1717;52,4943;;;;;
90041000;ÓCULOS DE SOL;2,2073;5,6972;;;;;
90049010;ÓCULOS P/CORREÇÃO;6,0368;9,9051;;;;;
90049020;"ÓCULOS DE
SEGURANÇA";1,6112;11,4425;;;;;
90049090;QQ.OUTS.ÓCULOS PARA CORR., PROTEÇÃO,ETC;1,3041;3,5293;;;;;
90051000;BINÓCULOS;2,0048;5,2727;;;;;
90058000;"LUNETAS E OUTS. INSTR.
D/ASTRONOMIA/ARMA ÇÕES";78,2000;78,4333;;;;;
90059010;"PARTES E ACESSÓRIOS DE
BINÓCULOS";2,5092;6,5721;;;;;
90059090;OUTRAS PARTES DE LUNETAS, TELESCÓPIOS;54,4805;65,0193;;;;;
90064000;"- Câmeras fotográficas para filmes de revelação
e cópia";6,3245;7,1432;;;;;
90065959;Outras;1,9462;8,4641;;;;;
90066100;-- Aparelhos de tubo de descarga para produção de luz relâmp;1,8096;4,8863;;;;;
90066900;"OUTS.APAR.E DISP.DE LUZ-RELÂMPAGO (""FLASH"")";7,7567;11,6816;;;;;
90069110;CORPOS DE APARELHOS FOTOGRÁFICOS;1,8897;5,2937;;;;;
90069190;OUTS.PART.ACESS.DE APARELHOS FOTOGRÁFICOS;1,9530;5,5456;;;;;
90069900;OUTS.PART.ACESS. LÂMP.TUB.LUZ- RELÂMP.P/FOT.;3,7400;4,5224;;;;;
90071000;"CÂMERAS CINEMATOGRÁFICAS, C/APARS.
D/GRAVAÇÃO/REPR. D/SOM";4,8025;4,8025;;;;;
90072020;"Para filmes de largura igual ou superior a 35
mm, mas não su";2,5102;2,6564;;;;;
90072090;OUTROS PROJETORES CINEMATOGRÁFICOS;2,4439;2,6623;;;;;
90079100;"PARTS.ACESS. P/CÂMARAS
CINEMATOGRÁFICOS";2,5928;3,4642;;;;;
90079200;PARTES/ACESS. P/PROJET. CINEMATOGRÁFICOS;12,4073;11,5055;;;;;
90085000;"PROJETORES FIXOS, APARS.FOTOGR.
D/AMPLIFICAÇÃO/RED UÇÃO";3,1803;5,3973;;;;;
90089000;PARTES ACESS.APAR. PROJ.FIXA.AP.FOT. AMPL/RED;2,9930;2,9930;;;;;
90101090;OUTS.AP.MAT.REV. AUT.PELIC.FOTOGR. CINEM.COP.;20,3820;16,5948;;;;;
90105010;PROC.FOTOG.P/TRAT. ELETR.D/IMAGEM SAÍDA DIG.;4,4903;5,2286;;;;;
90105090;OUTS.APARS./MAT. P/LAB.FOT. CINEMATOGRÁF.ETC.;1,0134;2,7267;;;;;
90106000;TELAS P/PROJ. FOTOGRÁFICA/CINEMA TOGRÁFICA;2,2056;9,2667;;;;;
90109010;PARTS.ACESS.P/AP. REVEL.AUT.PELIC. FOTOGR.ETC.;2,2024;2,5137;;;;;
90109090;PARTS/ACES.P/OUTS. APS.UTIL.LABOR. FOTOGR.ETC.;4,2816;15,1649;;;;;
90111000;MICROSCÓPIOS ESTEREOSCÓPICOS;7,6316;33,0046;;;;;
